SolomonGeorgio_Audio.json,4,wonder,14.28,14.6,0.32,0
SolomonGeorgio_Audio.json,4,how,14.68,15.0,0.32,0
SolomonGeorgio_Audio.json,4,does,15.0,15.22,0.22,1
SolomonGeorgio_Audio.json,4,an,15.22,15.28,0.06,0
SolomonGeorgio_Audio.json,4,African,15.28,15.84,0.56,0
SolomonGeorgio_Audio.json,4,getting,15.84,16.13,0.29,0
SolomonGeorgio_Audio.json,4,European,16.13,16.67,0.54,0
SolomonGeorgio_Audio.json,4,last,16.67,17.06,0.39,1
SolomonGeorgio_Audio.json,4,name,17.06,17.41,0.35,1
SolomonGeorgio_Audio.json,5,well,18.2,18.6,0.4,1
SolomonGeorgio_Audio.json,6,it's,21.03,21.14,0.11,0
SolomonGeorgio_Audio.json,6,a,21.14,21.18,0.04,0
SolomonGeorgio_Audio.json,6,lot,21.18,21.37,0.19,0
SolomonGeorgio_Audio.json,6,like,21.37,21.5,0.13,0
SolomonGeorgio_Audio.json,6,a,21.5,21.56,0.06,0
SolomonGeorgio_Audio.json,6,fairy,21.56,21.94,0.38,1
SolomonGeorgio_Audio.json,6,tale,21.94,22.35,0.41,0
SolomonGeorgio_Audio.json,8,a,24.02,24.11,0.09,1
SolomonGeorgio_Audio.json,8,sudden,24.11,24.41,0.3,0
SolomonGeorgio_Audio.json,8,this,24.41,24.6,0.19,0
SolomonGeorgio_Audio.json,8,fairy,24.6,24.88,0.28,0
SolomonGeorgio_Audio.json,8,tale,24.88,25.27,0.39,0
SolomonGeorgio_Audio.json,8,there,25.27,25.4,0.13,0
SolomonGeorgio_Audio.json,8,have,25.4,25.61,0.21,1
SolomonGeorgio_Audio.json,8,to,25.61,25.71,0.1,1
SolomonGeorgio_Audio.json,8,be,25.71,25.91,0.2,0
SolomonGeorgio_Audio.json,8,an,25.91,25.98,0.07,0
SolomonGeorgio_Audio.json,8,Italian,25.98,26.4,0.42,0
SolomonGeorgio_Audio.json,8,army,26.4,26.67,0.27,0
SolomonGeorgio_Audio.json,8,occupation,26.67,27.43,0.76,0
SolomonGeorgio_Audio.json,9,a,28.54,28.63,0.09,1
SolomonGeorgio_Audio.json,9,brutal,28.63,28.97,0.34,0
SolomonGeorgio_Audio.json,9,civil,28.97,29.26,0.29,0
SolomonGeorgio_Audio.json,9,war,29.26,29.74,0.48,0
SolomonGeorgio_Audio.json,9,a,30.31,30.42,0.11,1
SolomonGeorgio_Audio.json,9,few,30.42,30.71,0.29,0
SolomonGeorgio_Audio.json,9,decades,30.71,31.1,0.39,0
SolomonGeorgio_Audio.json,9,of,31.1,31.19,0.09,0
SolomonGeorgio_Audio.json,9,famine,31.19,31.77,0.58,0
SolomonGeorgio_Audio.json,9,and,32.16,32.37,0.21,0
SolomonGeorgio_Audio.json,9,no,32.37,32.52,0.15,0
SolomonGeorgio_Audio.json,9,happy,32.52,32.89,0.37,0
SolomonGeorgio_Audio.json,9,endings,32.89,33.41,0.52,0
SolomonGeorgio_Audio.json,10,but,36.15,36.29,0.14,0
SolomonGeorgio_Audio.json,10,my,36.29,36.4,0.11,0
SolomonGeorgio_Audio.json,10,first,36.4,36.79,0.39,1
SolomonGeorgio_Audio.json,10,name,36.79,37.15,0.36,1
SolomonGeorgio_Audio.json,12,my,41.19,41.38,0.19,1
SolomonGeorgio_Audio.json,12,first,41.38,41.65,0.27,0
SolomonGeorgio_Audio.json,12,name,41.65,41.78,0.13,0
SolomonGeorgio_Audio.json,12,Solomon,41.78,42.24,0.46,0
SolomonGeorgio_Audio.json,12,thank,42.24,42.43,0.19,0
SolomonGeorgio_Audio.json,12,you,42.43,42.53,0.1,0
SolomonGeorgio_Audio.json,12,very,42.53,42.72,0.19,0
SolomonGeorgio_Audio.json,12,old,42.72,42.9,0.18,0
SolomonGeorgio_Audio.json,12,biblical,42.9,43.23,0.33,0
SolomonGeorgio_Audio.json,12,name,43.23,43.48,0.25,0
SolomonGeorgio_Audio.json,12,is,43.48,43.59,0.11,0
SolomonGeorgio_Audio.json,12,the,43.59,43.66,0.07,0
SolomonGeorgio_Audio.json,12,%HESITATION,43.66,43.92,0.26,0
SolomonGeorgio_Audio.json,12,given,43.92,44.16,0.24,0
SolomonGeorgio_Audio.json,12,to,44.16,44.24,0.08,0
SolomonGeorgio_Audio.json,12,me,44.24,44.32,0.08,0
SolomonGeorgio_Audio.json,12,by,44.32,44.45,0.13,0
SolomonGeorgio_Audio.json,12,my,44.45,44.61,0.16,0
SolomonGeorgio_Audio.json,12,uncle,44.61,45.07,0.46,0
SolomonGeorgio_Audio.json,12,new,45.31,45.47,0.16,0
SolomonGeorgio_Audio.json,12,faucet,45.47,45.93,0.46,0
SolomonGeorgio_Audio.json,12,atoning,45.93,46.6,0.67,0
SolomonGeorgio_Audio.json,12,so,46.6,46.96,0.36,1
SolomonGeorgio_Audio.json,13,you,49.36,49.52,0.16,1
SolomonGeorgio_Audio.json,13,know,49.52,49.67,0.15,0
SolomonGeorgio_Audio.json,13,my,49.67,50.02,0.35,1
SolomonGeorgio_Audio.json,13,head,50.02,50.36,0.34,0
SolomonGeorgio_Audio.json,14,%HESITATION,53.44,53.91,0.47,1
SolomonGeorgio_Audio.json,14,show,53.95,54.1,0.15,0
SolomonGeorgio_Audio.json,14,that,54.1,54.23,0.13,0
SolomonGeorgio_Audio.json,14,you,54.23,54.3,0.07,0
SolomonGeorgio_Audio.json,14,have,54.3,54.41,0.11,0
SolomonGeorgio_Audio.json,14,no,54.41,54.78,0.37,1
SolomonGeorgio_Audio.json,14,that,54.81,55.02,0.21,1
SolomonGeorgio_Audio.json,14,I,55.02,55.14,0.12,0
SolomonGeorgio_Audio.json,14,am,55.14,55.47,0.33,1
SolomonGeorgio_Audio.json,14,%HESITATION,55.47,55.78,0.31,0
SolomonGeorgio_Audio.json,14,openly,55.82,56.16,0.34,0
SolomonGeorgio_Audio.json,14,gay,56.16,56.58,0.42,0
SolomonGeorgio_Audio.json,14,%HESITATION,56.79,57.19,0.4,1
SolomonGeorgio_Audio.json,14,well,57.25,57.63,0.38,1
SolomonGeorgio_Audio.json,14,most,57.99,58.51,0.52,0
SolomonGeorgio_Audio.json,14,of,58.51,58.59,0.08,0
SolomonGeorgio_Audio.json,14,the,58.59,58.67,0.08,0
SolomonGeorgio_Audio.json,14,time,58.67,59.09,0.42,0
SolomonGeorgio_Audio.json,15,just,61.12,61.45,0.33,0
SolomonGeorgio_Audio.json,15,took,61.45,61.61,0.16,0
SolomonGeorgio_Audio.json,15,a,61.61,61.66,0.05,0
SolomonGeorgio_Audio.json,15,break,61.66,61.96,0.3,0
SolomonGeorgio_Audio.json,15,from,61.96,62.08,0.12,0
SolomonGeorgio_Audio.json,15,Martin,62.08,62.29,0.21,0
SolomonGeorgio_Audio.json,15,Luther,62.29,62.47,0.18,0
SolomonGeorgio_Audio.json,15,king,62.47,62.73,0.26,0
SolomonGeorgio_Audio.json,15,day,62.73,63.04,0.31,0
SolomonGeorgio_Audio.json,15,annnnd,63.11,66.94,3.83,0
SolomonGeorgio_Audio.json,16,sometimes,69.75,70.28,0.53,0
SolomonGeorgio_Audio.json,16,only,70.28,70.46,0.18,0
SolomonGeorgio_Audio.json,16,black,70.46,70.83,0.37,0
SolomonGeorgio_Audio.json,16,and,70.83,70.96,0.13,0
SolomonGeorgio_Audio.json,16,nothing,70.96,71.26,0.3,0
SolomonGeorgio_Audio.json,16,else,71.26,71.51,0.25,0
SolomonGeorgio_Audio.json,16,you,71.51,71.61,0.1,0
SolomonGeorgio_Audio.json,16,know,71.61,71.85,0.24,1
SolomonGeorgio_Audio.json,17,I,81.79,82.0,0.21,1
SolomonGeorgio_Audio.json,17,also,82.0,82.38,0.38,0
SolomonGeorgio_Audio.json,17,I,82.68,82.76,0.08,0
SolomonGeorgio_Audio.json,17,work,82.76,82.93,0.17,0
SolomonGeorgio_Audio.json,17,at,82.93,83.0,0.07,0
SolomonGeorgio_Audio.json,17,a,83.0,83.03,0.03,0
SolomonGeorgio_Audio.json,17,fine,83.03,83.33,0.3,0
SolomonGeorgio_Audio.json,17,dining,83.33,83.6,0.27,0
SolomonGeorgio_Audio.json,17,restaurant,83.6,84.05,0.45,0
SolomonGeorgio_Audio.json,18,mia,84.81,85.21,0.4,0
SolomonGeorgio_Audio.json,18,well,85.21,85.5,0.29,0
SolomonGeorgio_Audio.json,18,spoken,85.5,86.05,0.55,0
SolomonGeorgio_Audio.json,19,it,86.89,86.96,0.07,0
SolomonGeorgio_Audio.json,19,will,86.96,87.2,0.24,0
SolomonGeorgio_Audio.json,20,very,90.35,90.61,0.26,0
SolomonGeorgio_Audio.json,20,hot,90.61,90.84,0.23,0
SolomonGeorgio_Audio.json,20,trend,90.84,91.12,0.28,0
SolomonGeorgio_Audio.json,20,these,91.12,91.32,0.2,0
SolomonGeorgio_Audio.json,20,days,91.32,91.57,0.25,0
SolomonGeorgio_Audio.json,20,you,91.57,91.67,0.1,0
SolomonGeorgio_Audio.json,20,know,91.67,91.93,0.26,1
SolomonGeorgio_Audio.json,21,it,95.13,95.24,0.11,1
SolomonGeorgio_Audio.json,21,is,95.24,95.33,0.09,0
SolomonGeorgio_Audio.json,21,a,95.33,95.45,0.12,1
SolomonGeorgio_Audio.json,21,painful,95.45,95.84,0.39,0
SolomonGeorgio_Audio.json,21,for,95.84,96.02,0.18,0
SolomonGeorgio_Audio.json,21,me,96.02,96.3,0.28,1
SolomonGeorgio_Audio.json,21,because,96.33,96.59,0.26,0
SolomonGeorgio_Audio.json,21,I,96.59,96.67,0.08,0
SolomonGeorgio_Audio.json,21,am,96.67,97.1,0.43,1
SolomonGeorgio_Audio.json,21,an,97.14,97.26,0.12,1
SolomonGeorgio_Audio.json,21,immigrant,97.26,97.65,0.39,0
SolomonGeorgio_Audio.json,21,from,97.65,97.79,0.14,0
SolomonGeorgio_Audio.json,21,a,97.79,97.83,0.04,0
SolomonGeorgio_Audio.json,21,third,97.83,98.13,0.3,0
SolomonGeorgio_Audio.json,21,world,98.13,98.34,0.21,0
SolomonGeorgio_Audio.json,21,country,98.34,98.9,0.56,0
SolomonGeorgio_Audio.json,21,and,99.21,99.43,0.22,1
SolomonGeorgio_Audio.json,21,I,99.43,99.48,0.05,0
SolomonGeorgio_Audio.json,21,have,99.48,99.66,0.18,1
SolomonGeorgio_Audio.json,21,to,99.66,99.72,0.06,0
SolomonGeorgio_Audio.json,21,do,99.72,99.84,0.12,0
SolomonGeorgio_Audio.json,21,with,99.84,100.0,0.16,0
SolomonGeorgio_Audio.json,21,foodie,100.0,100.44,0.44,0
SolomonGeorgio_Audio.json,21,people,100.55,100.77,0.22,0
SolomonGeorgio_Audio.json,21,call,100.77,100.92,0.15,0
SolomonGeorgio_Audio.json,21,them,100.92,101.02,0.1,0
SolomonGeorgio_Audio.json,21,selves,101.02,101.23,0.21,0
SolomonGeorgio_Audio.json,21,foodies,101.23,101.82,0.59,0
SolomonGeorgio_Audio.json,21,%HESITATION,102.07,102.57,0.5,1
SolomonGeorgio_Audio.json,22,all,103.07,103.26,0.19,1
SolomonGeorgio_Audio.json,22,the,103.26,103.34,0.08,0
SolomonGeorgio_Audio.json,22,time,103.34,103.77,0.43,0
SolomonGeorgio_Audio.json,22,and,104.02,104.25,0.23,1
SolomonGeorgio_Audio.json,22,god,104.25,104.44,0.19,0
SolomonGeorgio_Audio.json,22,does,104.44,104.56,0.12,0
SolomonGeorgio_Audio.json,22,not,104.56,104.75,0.19,1
SolomonGeorgio_Audio.json,22,strike,104.75,104.96,0.21,0
SolomonGeorgio_Audio.json,22,him,104.96,105.06,0.1,0
SolomonGeorgio_Audio.json,22,dead,105.06,105.2,0.14,0
SolomonGeorgio_Audio.json,22,on,105.2,105.28,0.08,0
SolomonGeorgio_Audio.json,22,the,105.28,105.35,0.07,0
SolomonGeorgio_Audio.json,22,spot,105.35,105.8,0.45,0
SolomonGeorgio_Audio.json,23,I,109.32,109.55,0.23,1
SolomonGeorgio_Audio.json,23,wasn't,109.55,109.88,0.33,0
SolomonGeorgio_Audio.json,23,as,109.88,109.97,0.09,0
SolomonGeorgio_Audio.json,23,woman,109.97,110.17,0.2,0
SolomonGeorgio_Audio.json,23,snapped,110.17,110.64,0.47,0
SolomonGeorgio_Audio.json,23,at,110.64,110.76,0.12,1
SolomonGeorgio_Audio.json,23,me,110.76,111.04,0.28,1
SolomonGeorgio_Audio.json,24,and,112.21,112.39,0.18,0
SolomonGeorgio_Audio.json,24,when,112.39,112.49,0.1,0
SolomonGeorgio_Audio.json,24,I,112.49,112.53,0.04,0
SolomonGeorgio_Audio.json,24,came,112.53,112.74,0.21,0
SolomonGeorgio_Audio.json,24,up,112.74,112.87,0.13,0
SolomonGeorgio_Audio.json,24,there,112.87,113.03,0.16,1
SolomonGeorgio_Audio.json,24,she,113.03,113.18,0.15,0
SolomonGeorgio_Audio.json,24,goes,113.18,113.46,0.28,0
SolomonGeorgio_Audio.json,24,excuse,113.6,114.23,0.63,0
SolomonGeorgio_Audio.json,24,me,114.23,114.53,0.3,1
SolomonGeorgio_Audio.json,25,do,115.78,115.99,0.21,1
SolomonGeorgio_Audio.json,25,you,115.99,116.08,0.09,0
SolomonGeorgio_Audio.json,25,have,116.08,116.27,0.19,1
SolomonGeorgio_Audio.json,25,any,116.27,116.4,0.13,0
SolomonGeorgio_Audio.json,25,Himalayan,116.4,116.95,0.55,0
SolomonGeorgio_Audio.json,25,sea,116.95,117.2,0.25,1
SolomonGeorgio_Audio.json,25,salts,117.2,117.85,0.65,0
SolomonGeorgio_Audio.json,27,took,119.89,120.1,0.21,1
SolomonGeorgio_Audio.json,27,all,120.1,120.22,0.12,0
SolomonGeorgio_Audio.json,27,my,120.22,120.39,0.17,0
SolomonGeorgio_Audio.json,27,restraint,120.39,120.79,0.4,0
SolomonGeorgio_Audio.json,27,not,120.79,120.93,0.14,0
SolomonGeorgio_Audio.json,27,to,120.93,121.01,0.08,0
SolomonGeorgio_Audio.json,27,lean,121.01,121.2,0.19,0
SolomonGeorgio_Audio.json,27,answering,121.2,121.5,0.3,0
SolomonGeorgio_Audio.json,27,go,121.5,121.76,0.26,1
SolomonGeorgio_Audio.json,28,my,123.21,123.33,0.12,0
SolomonGeorgio_Audio.json,28,mother,123.33,123.63,0.3,0
SolomonGeorgio_Audio.json,28,once,123.63,123.86,0.23,0
SolomonGeorgio_Audio.json,28,had,123.86,124.05,0.19,0
SolomonGeorgio_Audio.json,28,either,124.05,124.31,0.26,0
SolomonGeorgio_Audio.json,28,cat,124.31,124.64,0.33,0
SolomonGeorgio_Audio.json,28,when,124.64,124.78,0.14,1
SolomonGeorgio_Audio.json,28,she,124.78,124.95,0.17,0
SolomonGeorgio_Audio.json,28,was,124.95,125.15,0.2,0
SolomonGeorgio_Audio.json,28,nine,125.15,125.58,0.43,0
SolomonGeorgio_Audio.json,30,of,134.44,134.7,0.26,1
SolomonGeorgio_Audio.json,30,course,134.75,135.15,0.4,0
SolomonGeorgio_Audio.json,30,we,135.15,135.24,0.09,0
SolomonGeorgio_Audio.json,30,have,135.24,135.35,0.11,0
SolomonGeorgio_Audio.json,30,Himalayan,135.35,135.82,0.47,0
SolomonGeorgio_Audio.json,30,sea,135.82,136.01,0.19,0
SolomonGeorgio_Audio.json,30,folk,136.01,136.26,0.25,0
SolomonGeorgio_Audio.json,30,are,136.26,136.42,0.16,0
SolomonGeorgio_Audio.json,30,you,136.42,136.54,0.12,1
SolomonGeorgio_Audio.json,30,kidding,136.54,137.02,0.48,0
SolomonGeorgio_Audio.json,30,me,137.02,137.2,0.18,0
SolomonGeorgio_Audio.json,32,go,140.55,140.69,0.14,0
SolomonGeorgio_Audio.json,32,so,140.69,140.9,0.21,0
SolomonGeorgio_Audio.json,32,well,140.9,141.07,0.17,0
SolomonGeorgio_Audio.json,32,with,141.07,141.2,0.13,0
SolomonGeorgio_Audio.json,32,Ethiopian,141.2,141.81,0.61,0
SolomonGeorgio_Audio.json,32,cast,141.81,142.3,0.49,0
SolomonGeorgio_Audio.json,34,I,145.73,145.85,0.12,0
SolomonGeorgio_Audio.json,34,recently,145.85,146.15,0.3,0
SolomonGeorgio_Audio.json,34,watched,146.15,146.58,0.43,0
SolomonGeorgio_Audio.json,34,the,146.58,146.72,0.14,1
SolomonGeorgio_Audio.json,34,%HESITATION,146.72,146.89,0.17,0
SolomonGeorgio_Audio.json,34,Disney,146.89,147.19,0.3,0
SolomonGeorgio_Audio.json,34,animated,147.19,147.53,0.34,0
SolomonGeorgio_Audio.json,34,feature,147.53,147.79,0.26,0
SolomonGeorgio_Audio.json,34,Pocahontas,147.79,148.63,0.84,0
SolomonGeorgio_Audio.json,35,%HESITATION,148.91,149.15,0.24,0
SolomonGeorgio_Audio.json,35,because,149.15,149.44,0.29,0
SolomonGeorgio_Audio.json,35,I'm,149.44,149.56,0.12,0
SolomonGeorgio_Audio.json,35,a,149.56,149.6,0.04,0
SolomonGeorgio_Audio.json,35,grown,149.6,149.89,0.29,0
SolomonGeorgio_Audio.json,35,man,149.89,150.29,0.4,0
SolomonGeorgio_Audio.json,35,and,150.6,150.88,0.28,1
SolomonGeorgio_Audio.json,35,no,150.88,151.05,0.17,0
SolomonGeorgio_Audio.json,35,one,151.05,151.18,0.13,0
SolomonGeorgio_Audio.json,35,can,151.18,151.37,0.19,0
SolomonGeorgio_Audio.json,35,stop,151.37,151.67,0.3,0
SolomonGeorgio_Audio.json,35,me,151.67,151.76,0.09,0
SolomonGeorgio_Audio.json,35,from,151.76,151.92,0.16,0
SolomonGeorgio_Audio.json,35,doing,151.92,152.14,0.22,0
SolomonGeorgio_Audio.json,35,whatever,152.14,152.42,0.28,0
SolomonGeorgio_Audio.json,35,I,152.42,152.52,0.1,0
SolomonGeorgio_Audio.json,35,want,152.52,152.83,0.31,0
SolomonGeorgio_Audio.json,36,however,157.33,157.72,0.39,0
SolomonGeorgio_Audio.json,36,I,157.72,157.79,0.07,0
SolomonGeorgio_Audio.json,36,feel,157.79,158.01,0.22,0
SolomonGeorgio_Audio.json,36,that,158.01,158.16,0.15,0
SolomonGeorgio_Audio.json,36,movie,158.16,158.5,0.34,0
SolomonGeorgio_Audio.json,36,should,158.5,158.7,0.2,0
SolomonGeorgio_Audio.json,36,come,158.7,158.99,0.29,0
SolomonGeorgio_Audio.json,36,with,158.99,159.17,0.18,1
SolomonGeorgio_Audio.json,36,a,159.17,159.22,0.05,0
SolomonGeorgio_Audio.json,36,written,159.22,159.46,0.24,0
SolomonGeorgio_Audio.json,36,apology,159.46,160.25,0.79,0
SolomonGeorgio_Audio.json,36,%HESITATION,160.54,160.75,0.21,0
SolomonGeorgio_Audio.json,36,firstly,160.75,161.41,0.66,0
SolomonGeorgio_Audio.json,36,the,161.74,161.85,0.11,1
SolomonGeorgio_Audio.json,36,native,161.85,162.08,0.23,0
SolomonGeorgio_Audio.json,36,Americans,162.08,162.59,0.51,0
SolomonGeorgio_Audio.json,36,as,162.59,162.69,0.1,0
SolomonGeorgio_Audio.json,36,a,162.69,162.74,0.05,0
SolomonGeorgio_Audio.json,36,people,162.74,163.1,0.36,1
SolomonGeorgio_Audio.json,36,suffer,163.1,163.37,0.27,0
SolomonGeorgio_Audio.json,36,the,163.37,163.46,0.09,0
SolomonGeorgio_Audio.json,36,worst,163.46,163.85,0.39,0
SolomonGeorgio_Audio.json,36,genocide,163.85,164.31,0.46,0
SolomonGeorgio_Audio.json,36,human,164.31,164.61,0.3,0
SolomonGeorgio_Audio.json,36,history,164.61,165.12,0.51,0
SolomonGeorgio_Audio.json,37,some,165.66,165.9,0.24,0
SolomonGeorgio_Audio.json,37,may,165.9,165.98,0.08,0
SolomonGeorgio_Audio.json,37,say,165.98,166.23,0.25,0
SolomonGeorgio_Audio.json,37,Hey,166.23,166.42,0.19,0
SolomonGeorgio_Audio.json,37,Solomon,166.42,167.06,0.64,1
SolomonGeorgio_Audio.json,38,what,167.68,167.88,0.2,0
SolomonGeorgio_Audio.json,38,about,167.88,168.1,0.22,0
SolomonGeorgio_Audio.json,38,the,168.1,168.18,0.08,0
SolomonGeorgio_Audio.json,38,Holocaust,168.18,168.81,0.63,0
SolomonGeorgio_Audio.json,39,and,169.6,169.7,0.1,0
SolomonGeorgio_Audio.json,39,I,169.7,169.73,0.03,0
SolomonGeorgio_Audio.json,39,would,169.73,169.9,0.17,0
SolomonGeorgio_Audio.json,39,take,169.9,170.07,0.17,0
SolomonGeorgio_Audio.json,39,that,170.07,170.18,0.11,0
SolomonGeorgio_Audio.json,39,away,170.18,170.32,0.14,0
SolomonGeorgio_Audio.json,39,from,170.32,170.5,0.18,1
SolomonGeorgio_Audio.json,39,anyone,170.5,170.8,0.3,0
SolomonGeorgio_Audio.json,39,hall,170.8,171.11,0.31,0
SolomonGeorgio_Audio.json,39,causes,171.11,171.57,0.46,0
SolomonGeorgio_Audio.json,39,terrible,171.57,171.99,0.42,1
SolomonGeorgio_Audio.json,39,terrible,171.99,172.29,0.3,0
SolomonGeorgio_Audio.json,39,tragedy,172.29,172.82,0.53,0
SolomonGeorgio_Audio.json,39,however,173.04,173.71,0.67,1
SolomonGeorgio_Audio.json,40,I,174.52,174.67,0.15,1
SolomonGeorgio_Audio.json,40,have,174.67,174.84,0.17,0
SolomonGeorgio_Audio.json,40,seen,174.84,175.22,0.38,0
SolomonGeorgio_Audio.json,40,ten,175.22,175.44,0.22,0
SolomonGeorgio_Audio.json,40,or,175.44,175.5,0.06,0
SolomonGeorgio_Audio.json,40,more,175.5,175.66,0.16,0
SolomonGeorgio_Audio.json,40,Jewish,175.66,175.96,0.3,0
SolomonGeorgio_Audio.json,40,people,175.96,176.22,0.26,0
SolomonGeorgio_Audio.json,40,the,176.22,176.31,0.09,0
SolomonGeorgio_Audio.json,40,same,176.31,176.61,0.3,0
SolomonGeorgio_Audio.json,40,room,176.61,176.98,0.37,0
SolomonGeorgio_Audio.json,42,I,186.1,186.28,0.18,1
SolomonGeorgio_Audio.json,42,am,186.28,186.44,0.16,0
SolomonGeorgio_Audio.json,42,seeing,186.44,186.68,0.24,0
SolomonGeorgio_Audio.json,42,ten,186.68,186.98,0.3,1
SolomonGeorgio_Audio.json,42,Americans,186.98,187.97,0.99,1
SolomonGeorgio_Audio.json,43,in,188.76,188.92,0.16,0
SolomonGeorgio_Audio.json,43,my,188.92,189.07,0.15,0
SolomonGeorgio_Audio.json,43,life,189.07,189.47,0.4,0
